hogar;agente;tipo_domicilio;forma_pago;dia;hora;duracion_minutos;valor
192;73;1;2;7;21;24;130000
574;18;2;1;12;22;39;16000
44;71;1;2;18;12;30;81000
977;91;3;1;15;13;44;179000
944;24;2;1;23;16;20;134000
736;18;1;1;4;0;41;176000
67;56;3;1;20;17;36;3000
882;22;2;3;30;6;18;188000
818;14;4;1;2;14;20;182000
526;33;1;3;1;0;28;24000
243;31;3;2;7;13;35;193000
365;7;4;1;23;10;54;160000
258;16;4;2;26;17;28;1000
262;36;3;3;10;0;43;109000
753;6;2;1;3;18;42;130000
982;53;2;2;26;13;44;54000
221;52;1;3;2;4;30;48000
639;61;4;3;27;23;16;167000
350;1;1;3;31;8;38;171000
140;81;4;1;4;17;10;57000
410;64;3;1;10;10;44;64000
575;41;2;3;25;7;27;185000
476;99;4;1;22;15;31;77000
593;93;3;1;11;21;49;195000
931;7;2;2;29;18;13;155000
218;95;1;3;24;20;47;167000
101;25;1;2;12;19;35;11000
943;6;4;3;9;7;52;60000
794;42;3;2;10;17;40;21000
294;25;2;1;19;12;54;196000
132;85;2;2;23;8;11;199000
186;53;4;2;31;10;22;109000
418;74;4;3;5;4;51;177000
60;93;2;2;4;19;33;113000
381;31;1;3;26;22;40;96000
759;79;3;3;1;12;45;65000
750;30;2;1;9;23;30;105000
565;21;4;3;9;23;30;148000
390;84;3;1;4;5;57;143000
227;55;4;1;24;13;53;179000
22;8;4;2;18;4;45;121000
258;41;1;3;23;11;37;189000
635;24;3;1;19;8;13;96000
882;77;2;1;21;10;12;49000
213;47;3;3;23;1;38;177000
234;77;2;1;30;9;34;154000
440;84;1;3;11;18;14;66000
38;72;3;2;3;2;35;187000
275;28;1;2;23;4;36;151000
658;33;1;1;24;13;49;36000
417;23;3;3;28;17;26;74000
573;65;2;2;20;14;38;3000
51;66;4;1;17;6;37;44000
108;19;3;1;8;19;43;30000
972;22;4;3;26;11;44;160000
767;56;2;3;14;17;38;140000
843;24;4;3;22;5;39;44000
885;66;2;1;30;6;26;181000
595;51;2;1;28;16;44;15000
980;66;4;2;14;4;53;160000
279;3;2;3;25;5;43;33000
64;28;4;2;26;18;43;85000
451;48;4;3;28;4;27;95000
12;100;3;3;23;6;24;58000
718;18;1;3;2;2;47;63000
932;65;4;1;22;18;33;35000
923;96;2;1;1;18;26;170000
285;68;4;3;30;23;29;162000
844;80;2;2;23;21;52;7000
902;67;2;2;20;7;52;199000
23;61;4;1;6;14;24;136000
215;68;4;2;25;9;48;181000
741;81;1;1;3;7;41;3000
262;37;2;2;17;19;12;46000
776;52;2;2;16;21;27;55000
32;55;1;1;10;13;59;133000
84;76;1;3;11;8;48;172000
636;37;1;3;8;5;56;71000
932;28;1;2;8;10;10;156000
183;94;1;2;26;10;26;61000
348;56;2;3;17;19;42;102000
638;29;3;1;21;6;32;81000
383;72;3;2;23;14;51;19000
423;91;2;3;5;16;59;135000
178;6;3;2;5;1;22;162000
550;36;3;2;10;7;35;71000
272;20;3;2;24;23;50;17000
887;87;4;1;3;22;54;66000
918;65;4;1;20;6;17;164000
607;74;1;2;11;11;29;2000
430;81;3;3;27;3;38;159000
671;64;2;1;26;4;40;196000
528;4;2;3;1;11;27;192000
734;34;4;2;27;9;44;119000
656;71;3;1;22;11;21;197000
206;38;2;3;13;21;54;42000
414;32;4;2;17;22;38;72000
295;62;1;3;17;21;19;9000
735;3;2;3;6;7;44;164000
43;25;4;2;23;11;18;143000
523;68;4;3;20;18;46;198000
233;79;2;1;5;3;48;165000
350;27;1;2;4;6;43;80000
546;20;4;2;26;0;39;79000
273;60;2;3;5;3;50;53000
518;82;4;1;18;10;39;82000
542;23;3;2;27;16;23;192000
752;49;4;2;7;22;15;132000
995;11;2;1;10;17;15;143000
817;31;3;2;5;23;27;113000
238;15;4;3;27;2;54;57000
464;32;3;2;22;16;13;168000
179;13;1;1;1;7;49;106000
423;64;4;2;4;5;56;10000
499;53;4;3;5;15;40;157000
271;5;1;3;3;8;43;175000
311;62;2;2;11;22;39;42000
510;78;3;3;13;7;22;127000
147;29;2;1;15;21;39;200000
104;76;2;3;8;8;44;175000
138;96;1;2;11;10;36;22000
70;55;3;1;6;8;55;116000
897;5;2;3;16;10;22;142000
987;7;1;2;8;20;19;78000
461;89;2;2;14;18;48;63000
590;14;1;2;18;8;23;120000
539;39;3;2;18;22;19;176000
32;51;4;2;10;7;20;187000
614;83;3;2;13;20;48;24000
263;85;4;3;19;18;36;11000
370;13;1;2;9;9;25;160000
200;84;2;1;5;5;33;33000
485;80;3;3;16;9;47;91000
156;11;3;3;27;19;38;193000
582;8;3;3;1;0;56;162000
90;49;3;3;26;10;57;28000
342;98;3;2;1;14;19;70000
369;91;3;2;14;15;52;43000
762;28;1;1;4;23;23;35000
350;58;2;1;3;21;57;191000
543;10;3;3;12;10;54;55000
513;97;4;2;31;8;53;43000
156;94;1;2;12;6;30;117000
84;97;4;3;18;22;13;60000
408;59;1;1;12;3;23;97000
991;96;3;3;23;6;55;19000
117;86;2;2;19;19;42;158000
556;50;4;1;31;8;44;155000
126;34;3;2;13;13;56;138000
68;24;4;3;21;8;39;162000
288;39;2;3;26;7;10;172000
325;50;3;1;7;20;45;158000
599;96;4;1;4;5;42;193000
796;88;3;3;15;20;28;55000
140;45;2;1;17;16;19;184000
376;73;2;2;4;19;35;8000
70;93;2;2;22;9;22;193000
222;87;4;1;24;15;55;175000
824;14;1;2;31;3;52;137000
682;40;3;1;11;10;35;188000
564;20;3;2;12;7;15;121000
999;70;4;3;19;22;43;169000
92;37;2;2;18;6;51;32000
859;6;4;1;18;7;36;157000
742;35;3;1;12;5;21;27000
424;32;4;3;21;8;32;28000
499;84;1;2;23;17;45;102000
515;100;1;2;13;11;33;116000
806;62;3;2;18;9;34;132000
68;15;2;1;30;20;49;44000
669;63;1;1;27;6;15;194000
662;23;4;3;26;3;57;35000
742;3;1;2;6;19;15;141000
342;41;1;1;15;22;43;144000
463;92;4;3;14;3;15;10000
927;39;4;1;5;14;11;79000
461;85;1;2;16;6;54;183000
968;20;2;2;2;22;11;83000
701;19;1;2;15;12;26;118000
637;10;4;3;24;13;58;136000
343;87;2;1;2;7;56;102000
599;53;2;1;4;18;48;143000
678;75;1;3;4;10;49;164000
610;71;4;2;2;8;17;183000
813;64;4;2;17;4;17;45000
30;17;4;3;22;13;44;45000
782;9;3;1;2;0;18;26000
500;9;1;1;2;14;47;56000
297;26;1;3;14;17;15;181000
869;18;3;1;5;14;14;46000
960;81;1;2;10;10;20;182000
57;7;1;3;20;9;15;136000
415;2;2;2;20;16;15;30000
96;85;1;3;19;0;47;67000
365;11;2;3;1;15;46;101000
205;86;4;2;1;19;46;155000
720;49;2;1;24;4;36;186000
628;10;3;2;28;12;31;54000
286;86;1;3;3;6;48;163000
802;26;2;1;17;5;34;53000
609;46;1;1;5;15;55;68000
979;76;4;1;1;11;23;162000
795;29;1;1;22;21;22;38000
890;36;2;1;2;12;17;172000
586;42;2;1;3;14;20;111000
304;16;3;3;27;19;14;128000
117;21;2;1;6;22;26;86000
809;36;2;3;23;14;19;100000
741;14;2;3;4;2;42;159000
476;30;3;3;15;1;53;22000
741;54;3;1;23;4;33;61000
356;16;4;2;1;17;40;172000
143;54;2;2;16;2;23;71000
537;9;4;3;19;2;12;120000
406;37;4;1;19;0;16;78000
938;48;1;3;11;0;45;170000
340;57;2;2;23;21;24;197000
857;87;1;3;18;6;10;136000
255;32;1;1;12;12;31;150000
852;30;3;3;13;10;26;144000
112;8;1;2;17;11;13;37000
633;75;2;3;7;9;47;30000
821;54;4;1;6;13;31;27000
619;78;2;1;7;21;37;83000
465;41;3;3;9;15;41;97000
800;85;3;3;3;11;17;3000
614;18;3;1;18;18;37;66000
576;55;4;2;25;4;35;106000
302;37;2;1;21;16;35;64000
454;94;1;3;24;13;29;161000
405;51;1;3;21;14;17;46000
872;85;3;1;11;20;32;57000
500;6;4;3;2;18;18;91000
346;11;2;2;18;18;18;52000
446;43;4;3;22;3;44;78000
953;68;4;3;11;11;41;35000
819;100;4;1;20;13;32;126000
524;19;1;1;1;22;17;185000
52;11;3;3;15;1;56;19000
637;83;1;1;26;22;40;22000
19;18;4;3;16;23;38;183000
257;93;3;1;7;7;14;126000
526;100;2;2;22;2;34;35000
969;57;4;3;24;9;39;175000
443;57;2;2;4;18;18;170000
563;51;3;1;28;4;25;134000
867;4;3;1;27;8;41;65000
947;30;3;2;6;21;26;79000
634;60;1;3;23;0;59;145000
840;85;2;3;27;14;32;122000
719;79;2;1;29;8;59;146000
340;41;1;1;8;4;37;117000
113;5;3;1;3;16;55;107000
405;78;1;3;12;23;14;124000
249;45;2;1;28;20;18;97000
664;38;3;1;11;20;38;41000
363;54;4;2;31;19;35;95000
8;67;2;3;15;2;58;170000
535;41;1;2;24;7;20;177000
390;44;1;3;27;17;12;176000
79;28;4;3;30;15;56;89000
161;38;2;3;1;6;54;68000
928;35;2;1;2;23;20;144000
331;35;2;2;29;15;11;37000
35;27;3;3;6;7;24;189000
524;93;1;2;4;10;12;84000
992;15;4;2;26;19;11;56000
869;45;2;2;7;13;55;36000
530;52;2;1;23;0;11;106000
732;78;3;3;12;16;43;41000
787;2;2;3;25;15;17;45000
806;5;2;1;28;10;15;150000
458;90;4;1;15;1;47;25000
351;59;2;3;1;21;11;109000
212;80;2;1;5;9;40;186000
429;66;3;3;20;12;22;170000
34;9;1;2;19;16;45;61000
351;59;4;2;16;22;23;145000
888;18;3;1;17;0;58;139000
352;6;3;1;13;10;18;48000
344;76;4;2;11;2;26;15000
502;32;2;1;3;12;13;160000
722;21;3;1;9;2;12;11000
323;7;4;3;23;2;58;7000
538;23;2;1;17;21;32;194000
960;54;1;1;26;1;46;27000
384;44;3;2;11;10;25;143000
817;57;2;1;10;23;39;25000
803;17;3;1;30;0;16;87000
25;60;4;3;8;3;19;18000
674;77;1;2;7;22;41;159000
132;72;3;3;7;17;47;37000
551;57;3;1;21;18;29;80000
389;76;3;3;18;6;43;84000
705;26;3;1;13;5;59;40000
816;26;3;1;25;3;40;149000
727;100;1;1;28;3;24;190000
253;65;3;3;10;0;56;160000
406;39;3;2;6;11;35;90000
498;1;4;3;15;4;43;30000
147;51;2;3;4;12;21;186000
670;4;3;1;31;15;50;95000
181;98;4;2;1;8;35;88000
31;48;2;1;25;12;31;81000
56;96;4;2;21;18;56;136000
912;29;1;3;14;18;33;175000
702;20;3;2;20;7;38;171000
653;53;3;3;4;1;46;100000
111;50;2;3;24;20;24;123000
994;30;3;3;13;15;33;45000
956;92;2;2;8;22;18;39000
50;20;2;2;1;4;41;51000
37;95;4;2;3;10;29;169000
295;5;3;2;12;16;44;199000
139;52;4;2;13;3;56;73000
256;61;1;2;3;3;16;111000
906;49;2;1;9;1;10;154000
280;13;3;3;29;21;10;42000
1000;97;1;2;30;8;36;148000
981;51;4;1;28;6;26;119000
638;73;4;3;27;10;21;27000
681;83;1;1;11;4;14;116000
532;46;3;3;30;16;38;83000
637;83;3;3;1;10;15;199000
137;11;1;2;19;14;17;71000
394;35;1;3;23;16;13;3000
290;76;3;3;28;12;47;57000
562;11;2;3;28;9;56;58000
989;22;1;1;12;18;21;112000
685;36;2;3;30;14;30;69000
903;37;3;3;18;6;41;140000
175;46;1;3;4;0;12;61000
719;78;2;3;28;20;53;172000
686;60;3;3;14;21;45;137000
726;42;1;2;31;17;40;50000
567;53;4;2;4;14;25;24000
653;34;3;2;17;18;35;46000
402;97;4;1;25;9;17;20000
42;35;3;1;1;2;13;67000
860;16;2;3;27;10;20;97000
995;89;3;3;7;20;14;188000
135;87;1;1;13;22;24;112000
424;2;3;1;7;10;40;171000
881;96;3;3;30;2;58;58000
337;3;1;2;2;23;18;79000
945;88;2;2;26;19;12;165000
944;87;1;1;5;1;24;75000
646;65;2;3;24;21;15;104000
476;68;2;2;21;19;33;88000
126;97;3;3;14;23;39;83000
52;99;4;3;27;5;20;121000
635;6;3;2;24;8;16;200000
208;77;2;3;30;8;29;193000
758;14;3;1;10;3;57;67000
643;45;1;3;23;9;19;190000
428;24;2;1;5;9;32;106000
531;57;2;2;8;15;50;152000
149;27;4;2;28;5;25;52000
802;74;4;1;15;13;22;56000
799;7;2;3;18;16;51;133000
952;64;3;3;22;23;23;133000
405;30;1;2;1;17;48;20000
327;85;4;2;15;14;14;44000
757;8;1;3;15;22;14;72000
61;38;2;1;9;13;31;19000
571;66;4;2;23;6;29;112000
961;93;2;2;23;21;29;108000
383;68;2;1;6;12;57;44000
545;45;2;1;4;23;46;62000
192;10;4;2;17;22;55;158000
148;92;1;1;8;7;46;28000
98;84;1;3;17;8;24;181000
356;43;1;1;5;23;10;51000
82;57;4;1;14;21;22;103000
580;99;4;3;24;22;47;163000
885;93;4;2;8;5;34;103000
497;56;2;1;2;14;35;140000
652;81;1;1;10;15;59;131000
477;37;4;2;30;2;13;198000
210;75;1;3;26;18;39;191000
243;88;3;3;1;6;13;73000
536;65;4;2;7;8;48;109000
712;76;2;3;25;17;10;124000
422;56;1;2;22;8;35;88000
80;7;1;2;13;19;24;145000
641;59;4;3;8;20;25;182000
487;39;4;2;22;4;42;69000
564;89;2;2;28;17;22;108000
425;97;4;3;26;20;46;8000
860;8;2;1;18;10;26;114000
298;55;4;3;3;4;47;133000
583;17;3;1;24;12;58;182000
251;83;1;2;4;12;16;78000
635;67;4;2;13;15;31;68000
929;56;2;1;15;4;24;112000
601;27;4;3;28;21;13;132000
904;64;2;2;18;10;24;126000
828;1;3;1;15;23;57;197000
405;42;3;1;30;8;19;91000
470;91;1;1;10;13;39;144000
85;47;3;1;20;15;55;50000
196;61;2;3;29;14;35;79000
681;33;4;1;27;20;42;102000
843;91;1;2;27;1;26;46000
788;67;3;1;29;2;25;66000
532;96;4;2;12;0;18;131000
905;1;4;3;11;9;35;184000
42;14;4;2;2;22;34;5000
688;60;1;1;30;6;18;80000
131;68;1;2;10;0;59;172000
233;6;4;2;11;11;20;104000
732;24;1;1;30;12;41;22000
561;67;3;1;12;18;48;88000
571;24;1;3;24;15;26;52000
765;82;3;2;21;2;17;128000
247;46;2;3;10;12;43;90000
116;19;1;2;18;2;37;60000
698;6;3;2;5;4;37;65000
878;30;3;1;29;11;25;71000
187;22;2;3;12;19;53;198000
673;80;1;2;24;9;34;121000
13;39;1;2;11;15;38;10000
527;85;4;2;1;1;42;32000
778;87;4;3;24;13;14;8000
57;70;1;1;8;18;11;127000
955;43;1;1;24;7;14;25000
585;4;3;2;4;19;41;101000
225;27;2;3;31;6;42;115000
554;75;4;1;24;11;41;72000
36;88;2;1;14;5;21;157000
324;84;2;1;26;7;15;132000
561;91;1;2;14;1;12;160000
410;69;3;2;20;23;53;97000
557;22;1;1;17;2;10;60000
892;82;4;1;19;10;37;96000
905;80;2;3;11;17;18;7000
458;74;2;3;24;17;47;119000
477;72;4;1;29;12;48;132000
309;17;2;2;22;0;54;44000
870;10;3;1;8;8;34;173000
974;51;3;3;8;17;25;8000
11;37;4;1;9;12;27;177000
708;8;3;1;28;18;20;75000
60;82;3;1;2;19;15;78000
475;33;1;2;17;21;50;198000
575;90;4;3;2;16;51;169000
311;75;1;1;3;2;17;144000
176;83;1;3;3;6;21;188000
257;89;2;1;14;0;27;96000
779;77;2;2;4;17;19;11000
308;56;2;3;20;10;47;127000
9;47;4;1;29;10;33;175000
472;84;1;1;2;1;11;11000
685;53;1;1;15;0;27;40000
293;79;4;1;18;19;10;157000
253;7;4;2;3;20;36;97000
638;1;4;3;11;4;31;147000
694;80;4;1;12;0;53;190000
94;100;3;1;18;8;40;198000
928;53;2;2;18;9;49;89000
252;48;4;3;24;20;39;132000
520;13;4;1;5;18;44;94000
985;20;1;2;14;13;27;59000
505;4;3;1;28;1;48;18000
405;43;1;3;7;10;27;178000
869;66;4;1;4;1;46;29000
483;11;4;1;17;3;37;117000
125;65;3;3;19;6;51;66000
24;34;1;1;7;10;24;85000
487;25;2;1;28;6;40;67000
857;19;1;2;26;4;34;135000
341;56;4;2;10;7;58;134000
371;26;3;3;14;9;38;189000
541;71;3;1;26;14;32;3000
155;7;2;2;2;10;53;3000
347;48;2;1;6;13;52;107000
579;57;1;3;17;18;50;66000
884;87;3;1;16;20;15;106000
494;85;2;2;11;2;51;154000
79;66;2;1;19;16;21;155000
350;35;3;2;1;16;59;168000
574;85;3;1;31;0;26;148000
637;21;4;1;21;15;33;37000
991;83;4;2;11;22;10;53000
203;75;3;1;13;17;46;106000
452;11;1;2;31;23;20;122000
949;51;3;3;13;20;15;9000
254;44;2;3;21;18;47;150000
592;95;4;1;19;22;33;165000
533;93;2;1;18;10;39;50000
566;4;4;2;1;4;56;67000
726;36;2;3;1;12;24;176000
541;13;2;2;2;0;30;14000
257;21;2;3;18;15;31;43000
712;19;2;1;8;15;35;21000
897;21;1;3;27;9;15;156000
123;79;2;2;1;5;28;178000
832;91;1;1;9;19;43;126000
405;7;2;3;10;21;42;64000
80;26;2;2;28;19;35;142000
207;6;3;1;27;3;32;125000
114;90;1;1;30;12;51;176000
923;78;1;2;1;23;28;12000
590;24;1;3;14;18;39;92000
179;57;2;1;26;3;29;1000
230;5;1;3;2;0;23;4000
114;36;3;2;18;17;10;179000
716;78;3;1;29;17;37;10000
213;1;1;3;23;23;19;23000
529;47;3;2;29;19;31;102000
190;82;1;1;29;8;16;95000
937;76;2;3;28;2;28;172000
234;93;1;2;21;5;12;191000
560;32;2;2;17;19;18;11000
844;75;3;1;4;0;36;77000
733;19;4;2;22;22;23;127000
268;8;4;2;15;21;33;189000
768;85;4;3;6;19;47;191000
905;20;2;3;22;2;10;40000
922;78;1;1;17;16;46;111000
96;50;2;2;27;10;43;16000
309;37;4;2;4;7;24;5000
573;1;1;1;24;16;36;26000
151;81;3;2;27;7;43;124000
502;30;1;3;15;8;16;112000
330;61;1;2;18;14;53;67000
348;49;1;3;30;8;39;12000
61;23;2;3;21;15;35;104000
123;12;3;1;8;11;54;72000
960;75;1;2;11;18;33;152000
659;42;3;1;18;22;36;103000
154;87;1;3;12;12;45;89000
632;54;3;3;15;8;39;71000
926;23;4;2;15;2;17;33000
885;55;2;1;10;17;31;146000
510;69;4;2;17;2;51;93000
43;94;3;1;17;16;16;72000
998;64;1;3;29;17;33;196000
752;49;1;2;8;18;46;144000
303;26;3;2;24;20;11;25000
314;64;3;3;2;9;56;24000
695;1;3;2;29;14;28;139000
110;51;2;3;25;12;15;151000
16;42;3;3;18;5;36;36000
177;90;2;1;27;0;43;3000
816;38;1;1;13;8;15;29000
636;36;1;1;22;1;19;169000
886;87;1;1;6;22;31;83000
820;29;4;3;28;16;25;128000
933;33;4;2;24;7;28;128000
335;63;2;2;11;7;46;21000
834;70;4;2;11;5;12;162000
255;7;3;3;27;14;25;67000
888;28;1;2;23;3;48;172000
893;42;4;1;14;20;19;85000
560;55;1;1;4;16;40;81000
93;9;1;2;18;22;14;20000
348;72;4;3;28;21;58;63000
925;99;1;3;18;8;41;47000
165;21;1;3;16;21;29;7000
122;56;2;1;30;21;32;48000
382;68;2;3;30;11;18;65000
354;54;3;1;8;3;52;171000
108;28;1;1;31;1;55;81000
542;64;4;1;17;5;21;113000
692;56;3;3;18;8;18;16000
98;100;2;1;12;6;18;133000
676;20;3;1;1;8;53;55000
872;1;1;2;23;13;32;42000
899;41;1;1;8;6;12;55000
104;49;4;3;1;4;10;165000
961;7;2;2;16;12;26;143000
509;61;1;1;15;20;15;181000
861;14;3;3;8;13;18;121000
458;44;1;3;15;15;37;182000
601;11;2;2;29;21;39;143000
265;70;2;2;20;9;13;52000
104;79;1;3;17;19;57;82000
917;34;2;3;22;2;43;110000
185;73;2;3;12;11;51;71000
191;32;4;1;2;20;21;51000
569;61;3;3;6;17;11;181000
818;71;1;1;25;14;27;83000
789;84;3;2;24;16;42;34000
290;25;2;2;4;14;16;13000
897;9;3;2;8;5;38;144000
722;2;2;2;9;7;27;125000
394;87;2;2;1;16;12;21000
271;69;4;3;30;4;48;165000
267;22;1;1;31;12;33;99000
5;37;3;3;8;13;32;194000
387;83;3;2;11;18;25;67000
331;84;3;3;1;23;50;89000
248;50;2;1;27;20;20;137000
462;74;1;2;17;13;44;142000
20;50;2;1;3;23;35;27000
869;41;3;2;29;21;51;180000
842;73;3;2;16;13;25;31000
646;74;1;1;18;8;29;132000
891;83;3;2;30;8;20;7000
524;99;3;2;22;8;20;71000
884;11;3;2;12;20;58;70000
417;5;1;3;13;2;13;47000
706;18;2;1;19;12;18;15000
375;49;1;1;11;23;16;12000
938;67;3;1;5;5;21;79000
705;36;4;2;11;18;43;29000
14;43;1;3;8;3;35;78000
599;5;1;2;4;1;46;153000
367;8;4;3;30;0;50;91000
287;58;4;3;1;14;51;92000
322;82;3;2;21;9;20;49000
845;72;3;1;15;11;39;115000
243;77;3;3;18;0;38;131000
167;87;4;1;15;12;17;178000
131;36;3;2;2;21;58;146000
469;41;4;2;20;6;25;23000
170;87;4;3;9;13;27;199000
739;79;2;1;29;3;23;89000
708;33;4;3;25;16;39;130000
723;61;1;2;7;7;57;2000
744;41;2;3;4;11;45;163000
603;25;1;2;31;2;11;3000
133;95;3;2;26;5;28;198000
63;39;4;1;21;21;32;200000
42;90;3;1;6;9;25;165000
94;27;2;3;30;1;40;2000
107;1;3;3;31;23;40;181000
854;76;4;2;24;19;13;71000
803;15;4;1;2;19;27;197000
583;67;4;3;19;19;48;25000
14;24;3;3;22;22;45;1000
762;23;3;1;29;1;47;157000
602;42;4;1;9;23;51;25000
562;82;3;2;25;18;19;86000
762;53;2;2;9;4;58;155000
893;39;3;2;17;1;12;31000
224;31;2;2;5;0;23;10000
344;41;1;2;6;1;54;20000
680;62;2;3;31;6;24;167000
872;35;1;2;15;4;46;4000
550;76;4;3;5;5;17;119000
809;3;2;2;20;3;14;38000
985;51;4;1;20;2;35;162000
76;74;2;2;25;21;35;162000
574;54;3;2;2;12;53;8000
501;7;4;1;5;21;37;25000
391;7;2;2;23;0;51;48000
482;45;1;2;21;16;44;21000
641;1;2;2;5;1;14;76000
402;28;1;1;6;18;22;16000
774;88;4;2;2;15;44;117000
121;5;3;3;9;11;14;54000
406;62;2;2;30;5;48;123000
96;85;3;3;9;5;16;88000
102;24;1;2;8;10;26;3000
175;47;3;3;17;20;33;74000
36;43;3;2;19;18;55;90000
865;91;1;3;19;1;12;69000
828;12;1;1;11;23;27;24000
269;79;4;2;25;21;13;149000
421;20;1;3;5;11;43;107000
818;7;3;1;21;0;20;62000
353;57;2;3;17;14;32;30000
266;60;2;3;23;12;47;84000
353;68;4;1;1;0;34;132000
363;35;3;2;20;9;52;89000
867;42;1;1;23;16;24;7000
789;52;4;3;18;3;44;108000
360;47;4;2;13;11;53;38000
854;59;4;2;3;13;43;77000
261;75;2;2;25;5;24;7000
857;71;3;3;12;3;12;184000
880;10;3;3;31;2;26;186000
217;62;3;1;29;16;42;127000
952;6;4;1;27;16;19;65000
903;93;4;1;29;13;18;29000
104;24;2;1;12;15;22;197000
364;73;3;1;21;2;21;149000
702;98;1;3;27;9;45;126000
787;24;3;1;1;23;44;12000
46;39;2;2;24;8;42;139000
278;77;2;1;30;11;20;123000
822;74;2;1;23;8;48;89000
940;70;3;1;10;21;28;90000
638;90;3;2;11;17;13;21000
297;46;1;2;29;21;44;106000
743;100;4;1;2;13;50;161000
463;14;2;2;27;17;50;129000
756;80;4;1;24;11;27;75000
195;15;3;2;24;6;50;67000
795;49;1;2;11;9;36;158000
731;50;1;3;14;23;18;77000
492;39;3;1;15;13;15;126000
634;56;4;1;6;19;21;147000
125;91;4;2;5;23;54;49000
678;17;4;3;2;7;35;131000
937;59;2;3;13;21;55;157000
363;95;3;1;15;3;48;134000
543;46;1;2;13;22;52;85000
61;41;2;2;12;5;16;108000
29;6;3;3;29;15;38;36000
92;100;1;1;2;12;40;56000
754;83;1;3;14;9;14;24000
157;99;1;1;3;23;55;23000
711;68;1;1;27;16;18;28000
279;55;3;2;20;8;44;25000
529;100;3;1;4;22;37;168000
348;20;2;2;27;19;42;34000
589;97;3;3;3;4;29;78000
189;97;4;1;24;13;24;78000
524;85;1;3;12;11;34;170000
124;32;3;1;18;22;44;113000
686;27;4;2;15;22;57;73000
458;63;3;1;2;18;26;40000
784;48;3;2;20;13;52;132000
572;14;4;1;14;12;58;56000
304;3;4;3;4;0;59;13000
745;18;4;2;17;1;42;19000
319;90;1;2;18;23;54;156000
665;14;3;2;21;16;36;153000
277;9;2;2;27;0;54;82000
355;57;3;3;18;21;57;42000
745;100;1;2;27;9;45;172000
719;22;1;3;24;10;27;2000
58;89;1;2;3;15;41;142000
573;4;3;3;26;16;33;53000
332;32;4;2;12;22;54;63000
659;91;2;1;29;3;59;171000
735;67;4;3;3;23;28;106000
501;68;3;1;11;15;29;161000
937;45;3;3;25;21;43;37000
485;54;1;2;15;3;25;114000
6;71;2;2;9;2;39;104000
471;10;3;2;18;18;18;169000
42;67;3;3;30;21;54;35000
827;77;1;2;29;12;51;13000
800;44;4;3;6;6;51;52000
3;15;3;2;13;7;12;16000
248;8;1;3;19;15;19;76000
601;97;3;2;2;5;53;29000
193;68;1;3;15;19;29;52000
605;86;3;2;18;21;40;2000
724;47;3;1;18;12;47;51000
832;11;2;2;24;2;58;126000
686;73;2;1;1;11;37;161000
541;24;3;3;14;8;34;90000
380;82;2;1;24;23;34;182000
671;3;4;1;6;14;14;196000
474;35;2;2;26;21;51;24000
424;39;3;3;26;19;53;143000
651;41;1;1;20;19;19;136000
761;49;3;1;12;9;48;174000
318;95;1;3;5;23;46;174000
616;89;2;3;24;17;18;12000
264;80;3;1;27;22;39;147000
141;48;3;1;8;5;18;98000
350;30;3;3;9;21;19;24000
678;58;1;1;30;7;19;159000
317;35;1;1;7;5;42;81000
932;50;1;2;30;6;34;111000
366;59;3;1;18;0;55;114000
63;37;4;1;9;21;26;58000
216;70;2;3;23;1;24;116000
303;75;4;1;6;1;32;86000
919;69;1;1;6;2;58;122000
822;17;4;2;30;23;54;25000
547;45;4;2;8;2;38;3000
309;88;3;2;23;6;23;155000
436;54;1;3;26;2;46;133000
141;21;1;2;30;12;44;30000
12;37;4;1;28;0;35;96000
647;37;1;2;5;18;20;155000
729;4;1;1;29;19;29;107000
234;78;4;2;14;8;27;125000
26;41;3;2;3;1;13;189000
763;15;2;1;15;10;36;194000
394;93;1;3;30;14;41;71000
590;52;4;3;13;21;56;160000
455;8;1;2;17;10;51;15000
365;40;1;2;27;19;52;80000
238;85;3;2;3;9;26;46000
853;10;1;1;11;2;53;186000
339;73;2;2;4;18;38;198000
312;6;1;3;16;16;43;167000
359;63;1;2;1;0;41;95000
878;60;2;2;22;8;15;42000
283;9;4;2;24;3;19;2000
206;85;2;2;15;6;37;5000
696;28;3;3;16;8;59;37000
19;56;2;1;5;5;53;118000
168;9;3;3;19;5;40;135000
120;12;4;2;11;13;48;16000
438;80;1;2;10;20;24;59000
268;48;4;2;18;5;48;79000
345;70;4;1;4;7;49;47000
377;52;4;2;5;11;59;77000
477;38;1;3;28;5;17;80000
905;16;1;3;1;6;15;143000
473;84;3;1;26;14;34;107000
497;1;2;2;5;14;51;119000
408;16;1;3;9;12;20;48000
798;36;4;3;27;15;19;191000
68;58;1;1;23;5;41;195000
983;84;2;2;25;12;24;112000
226;49;4;2;18;2;39;65000
894;49;3;2;30;5;19;70000
17;42;1;1;24;1;51;51000
767;46;2;2;12;2;36;162000
277;31;4;1;29;2;31;21000
99;43;2;3;10;2;59;48000
683;14;4;1;7;21;26;113000
18;50;1;3;3;21;24;142000
834;10;4;1;25;0;44;166000
987;30;4;1;28;9;36;71000
996;25;1;3;25;0;11;107000
707;5;1;2;18;16;20;194000
42;45;1;2;18;13;27;178000
130;14;4;2;11;0;34;136000
616;64;3;2;20;20;32;1000
805;41;4;2;16;19;20;33000
